;;;;;;;;;;;;;;;;;;;;
State Approved Textbook List 2007;;;;;;;;;;;;;;;;;;;;
3/25/2008;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Scituate;;;;Mathematics;;0028246284;;MATHEMATICS:APPL & CON 3;;;;;;COLLINS ET AL;;;GLENCOE;;;1995
Scituate;;;;Mathematics;;0201531747;;CALCULUS & ANALYTIC GEOMETRY;;;;;;THOMAS ET AL;;;ADDISON WESLEY;;;1998
Scituate;;;;Mathematics;;0201441403;;CALCULUS: A COMPLETE COURSE;;;;;;FINNEY ET AL;;;ADDISON WESLEY;;;2002
Scituate;;;;Mathematics;;0321043243;;MATHEMATICAL IDEAS;;;;;;MILLER, ET AT;;;PRENTICE HALL;;;2001
Scituate;;;;Mathematics;;0395771161;;ALGEBRA STRUC & METH BOOK 1;;;;;;DOLCIANI MARY P ET ;;;HOUGHTON MIFFLIN;;;1995,1997
Scituate;;;;Mathematics;;0395676088;;ALGEBRA STRUC & METH BOOK 1;;;;;;DOLCIANI MARY P ET ;;;HOUGHTON MIFFLIN;;;2002
Scituate;;;;Mathematics;;0395977258;;ALGEBRA STRUC & METH BOOK 2;;;;;;DOLCIANI, BROWN ET ;;;MCDOUGAL LITTELL;;;1995, 1997,2000
Scituate;;;;Mathematics;;039567610x;;ALGEBRA STRUC & METH BOOK 2;;;;;;DOLCIANI, BROWN ET ;;;MCDOUGAL LITTELL;;;2002
Scituate;;;;Mathematics;;0201865009;;ADDISON WESLEY MATH K;;;;;;EICHOLZ ROBERT ET ;;;ADDISON WESLEY;;;1985, 1989, 1993
Scituate;;;;Mathematics;;0201865017;;ADDISON-WELSEY MATHEMATICS 1;;;;;;ROBERT EICHOLZ;;;ADDISON-WELSEY ;;;1995
Scituate;;;;Mathematics;;0395644267;;INTEGRATED MATH PART I;;;;;;RUBENSTEIN;;;HOUGHTON MIFFLIN;;;1995
Scituate;;;;Mathematics;;0395644399;;INTERGRATED MATH PART II;;;;;;RUBENSTIEN;;;HOUGHTON MIFFLIN;;;1995
Scituate;;;;Mathematics;;0669119032;;HEATH MATH CONNECTIONS 5;;;;;;MANFRE;;;HEATH;;;1992
Scituate;;;;Mathematics;;0669309133;;HEATH MATH CONNECTIONS 3;;;;;;MANFRE ET AL;;;HEATH;;;1994
Scituate;;;;Mathematics;;0669309141;;HEATH MATH CONNECTIONS 4;;;;;;MANFRE ET AL;;;HEATH;;;1994
Scituate;;;;Mathematics;;067345939X;;TRANSITION MATHEMATICS;;;;;;USISKIN ET AL;;;SCOTT FORESMAN;;;1995
Scituate;;;;Mathematics;;0130584142;;TRANSITION MATHEMATICS;;;;;;USISKIN ET AL;;;SCOTT FORESMAN;;;2002
Scituate;;;;Mathematics;;002834135X;;ADV MATH CONCEPTS;;;;;;YUNKER LE E ET AL;;;GLENCOE;;;1999
Scituate;;;;Mathematics;;002833051X;;APPLICATIONS & CONNECTIONS ;;;;;;;;GLENCOE;;;2001, 2002;
Scituate;;;;Mathematics;;1572322225;;IMPLEMENT. INVESTIGA. IN NUMB, ;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572329622;;MATHEMATICAL THINKING AT ;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572329270;;PATTERN TRAINS & HOPSCOTCH PATHS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 113 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Scituate;;;;Mathematics;;1572329289;;COLLECTING, COUNTING & MEASURING;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572329300;;COUNTING OURSELVES & OTHERS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572329319;;HOW MANY IN ALL;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572329297;;MAKING SHAPES & BUILDING BLOCKS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;157232466X;;MATHEMATICAL THINKING AT GR 1;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572324678;;BUILDING NUMBER SENSE;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572324686;;SURVEY QUESTIONS & SECRET RULES;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572324694;;QUILT SQUARES & BLOCK TOWNS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572324708;;NUMBER GAMES & STORY PROBLEMS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572324716;;BIGGER, TALLER, HEAVIER, SMALLER;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326530;;MATHEMATICAL THINKING AT GR 2;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326549;;COINS, COUPONS & COMBINATIONS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326557;;DOES IT WALK, CRAWL OR SWIM?;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326565;;SHAPES, HALVES & SYMMETRY;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326573;;PUTTING TOGETHER & TAKING APART;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326581;;HOW LONG? HOW FAR?;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;157232659X;;HOW MANY POCKET?HOW MANY ;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326603;;TIME LINES & RHYTHM PATTERNS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572323809;;IMPLEMENT INVESTIGA IN NUMB, ;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326948;;MATHEMATICAL THINKING AT GR 3;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326956;;THINGS THAT COME IN GROUPS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326964;;FLIPS, TURNS AND AREA;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326972;;FROM PACES TO FEET;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326980;;LANDMARKS IN 100'S;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572326999;;UP AND DOWN THE NUMBER LINE;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327006;;COMBINING AND COMPARING;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327014;;TURTLE PATHS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327022;;FAIR SHAPES;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327030;;EXPLORING SOLIDS AND BOXES;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;157232743X;;MATHEMATICAL THINKING AT GR 4;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327448;;ARRAYS AND SHARES;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327456;;SEEING SOLIDS AND SILHOUETTES;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327464;;LANDMARKS IN THE THOUSANDS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327472;;DIFFERENT SHAPES, EQUAL PIECES;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327480;;THE SHAPE OF DATA;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327490;;MONEY, MILES & LARGE NUMERS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327502;;CHANGES OVER TIME;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327510;;PACKAGES AND GROUPS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327529;;SUNKEN SHIPS & GRID PATTERNS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327537;;THREE OUT OF FOUR LIKE SPAGHETTI;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327960;;MATHEMATICAL THINKING AT GR 5;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327979;;PICTURING POLYGONS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327987;;NAME THAT PORTION;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572327995;;BETWEEN NEVER AND ALWAYS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572328002;;BUILDING ON NUMBERS YOU KNOW;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 114 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Scituate;;;;Mathematics;;1572328010;;MEASUREMENT BENCHMARKS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572328029;;PATTERNS OF CHANGE;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572328037;;CONTAINERS AND CUBES;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Mathematics;;1572328045;;DATA: KIDS, CATS AND ADS;;;;;;ECONOMOPOULOS;;;SCOTT FORESMAN;;;1998
Scituate;;;;Science;;0078664284;;BSCS BIOLOGY;;;;;;;;GLENCOE/MCGRAW ;;;2005;
Scituate;;;;Science;;892788518;;PROPERTIES OF MATTER;;;;;;MARSLAND ET AL;;;CAROLINA BIO ;;;2000
Scituate;;;;Science;;0030748828;;MODERN BIOLOGY;;;;;;TOWLE;;;HOLT;;;1991
Scituate;;;;Science;;0030565413;;MODERN BIOLOGY;;;;;;TOWLE;;;HOLT;;;2002
Scituate;;;;Science;;0134249208;;HEALTH SKILLS FOR WELLNESS;;;;;;PRUITT, CRUMPLER ET ;;;PRENTICE HALL;;;1997
Scituate;;;;Science;;0669056065;;HEATH SCIENCE 1;;;;;;JAMES P BARUFOLDI;;;HEATH;;;1984
Scituate;;;;Science;;0669056073;;HEATH SCIENCE 2;;;;;;JAMES P BARUFALDI;;;HEATH;;;1984
Scituate;;;;Science;;0669056081;;HEATH SCIENCE 3;;;;;;JAMES P BARUFALDI;;;HEATH;;;1984
Scituate;;;;Science;;0669309125;;HEATH MATH CONNECTIONS 2;;;;;;EDWARD MARFRE;;;HEATH;;;1994
Scituate;;;;Science;;0035011224;;MODERN CHEMISTRY;;;;;;METCALF ET AL;;;HOLT;;;1999
Scituate;;;;Science;;0675075521;;ACCENT ON SCIENCE GRADE 4;;;;;;"SUND ET A;";;;MERRILL;;;1983
Scituate;;;;Science;;0675075572;;ACCENT ON SCIENCE GRADE 5;;;;;;SUND ET AL;;;MERRILL;;;1983
Scituate;;;;Science;;0675075696;;ACCENT ON SCIENCE GRADE 6;;;;;;SUND ET AL;;;MERRILL;;;1983
Scituate;;;;Science;;084035505X;;CHEM COM CHEM IN COMM;;;;;;CHEMICAL SOCIETY;;;KENDALL HUNT;;;1993
Scituate;;;;Science;;0137926154;;BIOLOGY:  LIFE ON EARTH;;;;;;AUDESIRK & ;;;PRENTICE HALL;;;1999
Scituate;;;;Science;;188205704X;;INTRO PHYSICAL SCIENCE;;;;;;HABER-SHAIM;;;PRENTICE HALL;;;1994
Scituate;;;;Science;;0028267214;;PHYSICS PRINCIPLES & PROBLEMS;;;;;;ZITZEWITZ, PAUL;;;GLENCOE McGRAW ;;;1995
Scituate;;;;Science;;0028256859;;BIOLOGY:  AN EVERYDAY EXPERIENCE;;;;;;KASEL, ALBERT ET AL;;;GLENCOE McGRAW ;;;1999
Scituate;;;;Science;;0201332817;;EXPLORING LIVING THINGS;;;;;;DISPEZIO MICHAEL ET ;;;SCOTT FORESMAN;;;1999
Scituate;;;;Science;;0078227453;;PHYSICAL SCIENCE;;;;;;GLENCOE;;;MCGRAW HILL;;;2002
Scituate;;;;Science;;0030519543;;EARTH SCIENCE;;;;;;RINEHART-WINSTON;;;HOLT;;;2001
Scituate;;;;Science;;0393320928;;WHAT DO YOU CARE WHAT OTHER ;;;;;;FEYNMAN;;;NORTON;;;2001
Scituate;;;;Science;;0393316041;;SURELY YOU'RE JOKING MR. FEYNMAN;;;;;;FEYNMAN;;;NORTON;;;1997
Scituate;;;;Science;;0440235502;;OCTOBER SKY;;;;;;HOMER HICKAM;;;DELL;;;1998
Smithfield;;;;English/Lang;;134352939;;Timeless Voices/Timeless Theme,Copper;;;;;;Heidi Hayes Jacob et. al.;;;Prentice Hall;;;2000
Smithfield;;;;English/Lang;;134352941;;Timeless Voices/Timeless Theme,Bronze;;;;;;Heidi Hayes Jacob et. al.;;;Prentice Hall;;;2000
Smithfield;;;;English/Lang;;134352955;;Timeless Voices/Timeless Theme, Silver;;;;;;Heidi Hayes Jacob et. al.;;;Prentice Hall;;;2000
Smithfield;;;;English/Lang;;0153106045;;A to Zoom Letters & Sounds, Gr. 1;;;;;;Roger C. Farr/D. S. ;;;Harcourt Brace ;;;2001
Smithfield;;;;English/Lang;;0153106271;;Together Again, Gr. 1;;;;;;Roger C. Farr/D. S. ;;;Harcourt Brace ;;;2001
Smithfield;;;;English/Lang;;015310628X;;Join In, Gr. 1;;;;;;Roger C. Farr/D. S. ;;;Harcourt Brace ;;;2001
Smithfield;;;;English/Lang;;0153106298;;Special Times, Gr. 1;;;;;;Roger C. Farr/D. S. ;;;Harcourt Brace ;;;2001
Smithfield;;;;English/Lang;;0153106126;;Welcome Home, Gr. 1;;;;;;Roger C. Farr/D. S. ;;;Harcourt Brace ;;;2001
Smithfield;;;;English/Lang;;0153106134;;Set Sail, Gr. 1;;;;;;Roger C. Farr/D. S. ;;;Harcourt Brace ;;;2001
Smithfield;;;;English/Lang;;0153120436;;Something New, Gr. 2;;;;;;Roger C. Farr/D. S. ;;;Harcourt Brace ;;;2001
Smithfield;;;;English/Lang;;0153120444;;Just In Time, Gr. 2;;;;;;Roger C. Farr/D. S. ;;;Harcourt Brace ;;;2001
Smithfield;;;;English/Lang;;0153120460;;Hidden Surprises, Gr. 3;;;;;;Roger C. Farr/D. S. ;;;Harcourt Brace ;;;2001
Smithfield;;;;English/Lang;;0153120479;;Journeys of Wonder, Gr. 3;;;;;;Roger C. Farr/D. S. ;;;Harcourt Brace ;;;2001
Smithfield;;;;English/Lang;;0153120467;;Touch a Dream, Gr. 4;;;;;;Roger C. Farr/D. S. ;;;Harcourt Brace ;;;2001
Smithfield;;;;English/Lang;;0153120495;;Pathways to Adventure, Gr. 5;;;;;;Roger C. Farr/D. S. ;;;Harcourt Brace ;;;2001
Smithfield;;;;English/Lang;;0590344897;;Scholastic Spelling;;;;;;Moats & Foorman;;;Scholastic, Inc.;;;1998
Smithfield;;;;English/Lang;;0590344684;;Scholastic Spelling;;;;;;Moats & Foorman;;;Scholastic, Inc.;;;1998
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 115 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Smithfield;;;;English/Lang;;0590344900;;Scholastic Spelling;;;;;;Moats & Foorman;;;Scholastic, Inc.;;;1998
Smithfield;;;;English/Lang;;0669459801;;All Write;;;;;;D. Kemper, et., al;;;Houghton Mifflin;;;1998
Smithfield;;;;English/Lang;;0395375398;;English;;;;;;J. Stewig, et., al;;;Houghton Mifflin;;;1986
Smithfield;;;;English/Lang;;0153117311;;Grammar & Composition, 1st course;;;;;;Warriner;;;Harcourt Brace ;;;1988
Smithfield;;;;English/Lang;;0153118016;;Grammar & Composition, 2nd course;;;;;;Warriner;;;Harcourt Brace ;;;1994
Smithfield;;;;English/Lang;;OL-382;;Powermates (Eng. & Reading), Gr. 7;;;;;;O'Rear;;;Opportunities for ;;;1981
Smithfield;;;;English/Lang;;0590342444;;Project Achievement: Reading, Level B;;;;;;Spache;;;Scholastic, Inc.;;;1982
Smithfield;;;;English/Lang;;0590347233;;Project Achievement: Reading, Level D;;;;;;Spache;;;Scholastic, Inc.;;;1982
Smithfield;;;;English/Lang;;121227;;Houghton Mifflin English;;;;;;Haley-James, Stewig;;;Houghton Mifflin;;;1986
Smithfield;;;;English/Lang;;0022478701;;MacMillan English, Gr. 6;;;;;;Thoburn, et., al;;;MacMillan Publishing ;;;1984
Smithfield;;;;English/Lang;;0022471804;;MacMillan English, Gr. 7;;;;;;Thoburn, et., al;;;MacMillan Publishing ;;;1984
Smithfield;;;;English/Lang;;0022882006;;MacMillan Spelling, Gr. 6;;;;;;Smith;;;MacMillan Publishing ;;;1983
Smithfield;;;;English/Lang;;12712 (6);;Spelling Words & Skills, Gr. 6;;;;;;Cramer, et., al;;;Scott Foresman & Co.;;;1978
Smithfield;;;;English/Lang;;12713 (7);;Spelling Words & Skills, Gr. 7;;;;;;Cramer, et., al;;;Scott Foresman & Co.;;;1978
Smithfield;;;;English/Lang;;0134360176;;Prentice Hall Literature (Bronze Level);;;;;;Jacobs, et., al;;;Prentice Hall;;;2000
Smithfield;;;;English/Lang;;2673102211;;Counterpoint in Literature;;;;;;Daniel, et., al;;;Scott Foresman & Co.;;;1976
Smithfield;;;;English/Lang;;0153350903;;Adventures for Readers:  Book One;;;;;;Neiman/Safier;;;Harcourt Brace ;;;1979
Smithfield;;;;English/Lang;;0669386251;;Write Source 2000;;;;;;Sebrank, Meyer, Kemper;;;Houghton Mifflin;;;1995
Smithfield;;;;English/Lang;;0321010337;;The Call to Write;;;;;;Timbur, et al;;;Addison-Wesley;;;1999
Smithfield;;;;English/Lang;;0134340582;;The British Tradition;;;;;;Timbur, et al;;;Prentice Hall;;;1999
Smithfield;;;;English/Lang;;0134340566;;Timeless Voices, Timeless Themes,Gold;;;;;;Timbur, et al;;;Prentice Hall;;;1999
Smithfield;;;;English/Lang;;0134340590;;The American Experience;;;;;;Timbur, et al;;;Prentice Hall;;;1999
Smithfield;;;;English/Lang;;0030471478;;Elements of Writing;;;;;;Kinneavy/Warriner;;;Holt, Rinehart, Winston;;;1993
Smithfield;;;;English/Lang;;0138272964;;Speech:Exploring Communication;;;;;;O'Connor, Regis;;;Prentice Hall;;;1988
Smithfield;;;;English/Lang;;0393977765;;The Norton Field Guide to Writing;;;;;;Bullock, Richard;;;W.W. Norton & Co.;;;2006
Smithfield;;;;English/Lang;;0130508365;;World Masterpieces;;;;;;Kinsella, et al;;;Pearson;;;2007
Smithfield;;;;English/Lang;;0131890980;;Understanding Movies  10th ed.;;;;;;Gianetti, Louis;;;Pearson;;;2005
Smithfield;;;;Foreign ;;0026766515;;TRESORS DU TEMPS;;;;;;YVONE LENARD;;;GLENCOE/MCGRAW ;;;1997
Smithfield;;;;Foreign ;;0877204713;;TROISIEME LIVRE;;;;;;ELI BLUME;;;AMSCO SCHOOL ;;;1980
Smithfield;;;;Foreign ;;08013308259;;UNE FOIS POUR TOUTES;;;;;;HALE STURGES;;;LONGMAN ;;;1992
Smithfield;;;;Foreign ;;308850317;;PROMENADES EN FRANCE;;;;;;RENE BELLE;;;HOLT, RINEHART ;;;1968
Smithfield;;;;Foreign ;;0844214043;;HISTOIRES CELEBRES;;;;;;ROUSSY DE SALES;;;NATIONAL ;;;1993
Smithfield;;;;Foreign ;;0801309719;;UNA VEZ MAS;;;;;;JAMES COUCH;;;LONGMAN ;;;1993
Smithfield;;;;Foreign ;;8437605601;;BODAS DE SANGRE;;;;;;FEDERICO GARCIA ;;;CATEDRA LETRAS ;;;1997
Smithfield;;;;Foreign ;;0669173789;;DE AQUI Y DE ALLA;;;;;;EDUARDO ;;;D.C. HEATH;;;1990
Smithfield;;;;Foreign ;;0395684587;;AL TANTO;;;;;;GENE KUPFERSCHMID;;;HOUGHTON MIFFLIN ;;;1995
Smithfield;;;;Foreign ;;0078212561;;BON VOYAGE 1;;;;;;SCHMITT & LUTZ;;;GLENCOE/MCGRAW ;;;2002
Smithfield;;;;Foreign ;;007821257X;;BON VOYAGE 2;;;;;;SCHMITT & LUTZ;;;GLENCOE/MCGRAW ;;;2002
Smithfield;;;;Foreign ;;0078212588;;BON VOYAGE 3;;;;;;SCHMITT & LUTZ;;;GLENCOE/MCGRAW ;;;2002
Smithfield;;;;Foreign ;;2070331008;;LE PETIT PRINCE;;;;;;SAINT-EUXUPERY;;;EDITIONS ;;;1991
Smithfield;;;;Foreign ;;0026412195;;BUEN VIAJE 1;;;;;;SCHMITT & ;;;GLENCOE/MCGRAW ;;;2000
Smithfield;;;;Foreign ;;0078256828;;BUEN VIAJE 2;;;;;;SCHMITT & ;;;GLENCOE/MCGRAW ;;;2000
Smithfield;;;;Foreign ;;0026418134;;BUEN VIAJE 3;;;;;;SCHMITT & ;;;GLENCOE/MCGRAW ;;;2000
Smithfield;;;;Foreign ;;0026765950;;GALERIA DE VIDA…;;;;;;ADEY & ALBINI;;;GLENCOE/MCGRAW ;;;1997
Smithfield;;;;Foreign ;;0078603501;;COMO TE VA?;;;;;;Schmitt;;;GLENCOE/MCGRAW ;;;2004
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 116 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Smithfield;;;;Foreign ;;0844271594;;PERSPECTIVAS CULTURALES DE ;;;;;;Kattan-Ibarra;;;NATIONAL ;;;1995
Smithfield;;;;History/Socia;;0618004106;;Work Together, Gr. 2;;;;;;Bednarz, et.al;;;Houghton Mifflin;;;2003
Smithfield;;;;History/Socia;;0618004114;;Share Our World, Gr. 3;;;;;;Bednarz, et.al;;;Houghton Mifflin;;;2003
Smithfield;;;;History/Socia;;618045783;;Explore Our Land, Gr. 4;;;;;;Bednarz, et.al;;;Houghton Mifflin;;;2003
Smithfield;;;;History/Socia;;618206604;;Build Our Nation, Gr. 5;;;;;;Bednarz, et.al;;;Houghton Mifflin;;;2003
Smithfield;;;;History/Socia;;130588482;;The American Nation (Gr.8);;;;;;Davidson;;;Prentice Hall;;;2003
Smithfield;;;;History/Socia;;130624977;;World Geography, Gr. 7;;;;;;Baerwald, et. al;;;Prentice Hall;;;2003
Smithfield;;;;History/Socia;;130501913;;World Cultures, Gr. 7;;;;;;Ahmad, et. al;;;Prentice Hall;;;2003
Smithfield;;;;History/Socia;;618206612;;Discover Our Heritage, Gr. 6;;;;;;Bednarz, et.al;;;Houghton Mifflin;;;2003
Smithfield;;;;History/Socia;;061819553X;;A Message of Ancient Day, Gr. 6;;;;;;Armduto;;;Houghton Mifflin;;;2003
Smithfield;;;;History/Socia;;0130536245;;A History of the United States;;;;;;Boorstin/Kelley;;;Prentice Hall;;;2002
Smithfield;;;;History/Socia;;0130629162;;America: Pathways to the Present: Modern ;;;;;;Cayton/Perry;;;Prentice Hall;;;2002
Smithfield;;;;History/Socia;;0130588490;;The Amer. Nation: Civil War to Present;;;;;;Davidson/Storr;;;Prentice Hall;;;2002
Smithfield;;;;History/Socia;;0134125525;;Introduction to the Social Sciences;;;;;;Bonstingl;;;Prentice Hall;;;2002
Smithfield;;;;History/Socia;;0130628670;;Civics: Participating in Government;;;;;;Davis/Fernlund;;;Prentice Hall;;;2002
Smithfield;;;;History/Socia;;0130627909;;World History: Connections to Today;;;;;;Ellis/Esler;;;Prentice Hall;;;2002
Smithfield;;;;History/Socia;;0130683655;;World Geography: Building A Global ;;;;;;Baerwald/Fraser;;;Prentice Hall;;;2002
Smithfield;;;;History/Socia;;0130939277;;An Introduction to Psychology;;;;;;Morris/Maisto;;;Prentice Hall;;;2002
Smithfield;;;;History/Socia;;0673524582;;Contemporary Poliltical Ideologies;;;;;;Macridis/Hulliung;;;Harper-Collins;;;1998
Smithfield;;;;Mathematics;;1572324643;;INVESTIGATIONS GRADE 1 COMPLETE ;;;;;;ECONOMOPOULOS, ;;;DALE SEYMOUR;;;1998
Smithfield;;;;Mathematics;;1572320257;;INVESTIGATIONS GRADE 2 COMPLETE ;;;;;;ECONOMOPOULOS, ;;;DALE SEYMOUR;;;1998
Smithfield;;;;Mathematics;;1572320907;;INVESTIGATIONS GRADE 3 COMPLETE ;;;;;;ECONOMOPOULOS, ;;;DALE SEYMOUR;;;1998
Smithfield;;;;Mathematics;;1572320915;;INVESTIGATIONS GRADE 4 COMPLETE ;;;;;;ECONOMOPOULOS, ;;;DALE SEYMOUR;;;1998
Smithfield;;;;Mathematics;;1572329920;;INVESTIGATIONS GRADE 5 COMPLETE ;;;;;;ECONOMOPOULOS, ;;;DALE SEYMOUR;;;1998
Smithfield;;;;Mathematics;;1559532505;;INTERACTIVE MATHEMATICS GR. 9;;;;;;FENDEL, RESEK, ;;;KEY CURRICULUM ;;;1997
Smithfield;;;;Mathematics;;1559532637;;INTERACTIVE MATHEMATICS GR. 9-10;;;;;;FENDEL, RESEK, ;;;KEY CURRICULUM ;;;1998
Smithfield;;;;Mathematics;;1559533447;;INTERACTIVE MATHEMATICS GR. 11-12;;;;;;FENDEL, RESEK, ;;;KEY CURRICULUM ;;;2000
Smithfield;;;;Mathematics;;1559532939;;INTERACTIVE MATHEMATICS GR. 10-11;;;;;;FENDEL, RESEK, ;;;KEY CURRICULUM ;;;1999
